0.711905,0.711063,0.708539,0.702342,0.689650,0.669947,0.648146,0.620133,0.567747,0.521877,0.442064,0.364104,0.345749,0.387094,0.476324,0.596060,0.605732,0.514288,0.382143,0.320351,0.332251,0.416693,0.562345,0.611816,0.536387,0.465134,0.414019,0.372186,0.344333,0.338082,0.341069,0.352581,0.386295,0.443898,0.516550,0.586002,0.629627,0.651249,0.659572,0.659696,0.653885,0.644826,0.640670,0.649893,0.658245,0.642616,0.605545,0.509408,0.412384,0.358884
0.671779,0.670921,0.668548,0.663096,0.652057,0.633861,0.611981,0.593276,0.586352,0.605873,0.539313,0.414385,0.345859,0.354367,0.437840,0.578892,0.606153,0.520485,0.387913,0.331031,0.358441,0.452629,0.580103,0.575937,0.455786,0.370682,0.334242,0.328398,0.346393,0.382737,0.419500,0.455354,0.509050,0.583913,0.643717,0.664213,0.678035,0.692033,0.700120,0.700446,0.693548,0.682450,0.674749,0.666867,0.630087,0.572636,0.497106,0.412998,0.349203,0.320516
0.501709,0.499867,0.495634,0.488094,0.476386,0.461412,0.448506,0.450376,0.494539,0.594008,0.589317,0.467429,0.372074,0.359566,0.436631,0.576830,0.599498,0.483574,0.376727,0.355294,0.418033,0.524039,0.613461,0.546794,0.411728,0.334846,0.322426,0.356119,0.423690,0.504849,0.568144,0.607364,0.628064,0.634929,0.633261,0.632990,0.643130,0.654913,0.661454,0.661421,0.653687,0.634111,0.595033,0.533890,0.474575,0.429027,0.389351,0.357275,0.343014,0.345447
0.423546,0.419640,0.410889,0.396029,0.375447,0.356311,0.350495,0.369889,0.440950,0.571112,0.592787,0.494548,0.397644,0.387370,0.465143,0.585080,0.570959,0.441808,0.366225,0.390969,0.498532,0.609147,0.620267,0.498371,0.382313,0.336555,0.360168,0.435648,0.539417,0.628687,0.646473,0.633352,0.581524,0.515681,0.473754,0.460300,0.464244,0.473004,0.481158,0.485602,0.483703,0.472224,0.446559,0.405933,0.368518,0.352124,0.357881,0.382451,0.417835,0.446856
0.494834,0.487778,0.471024,0.439925,0.394143,0.353609,0.340874,0.362821,0.436179,0.562854,0.579723,0.474922,0.409211,0.438638,0.533435,0.621069,0.549607,0.418119,0.368591,0.429573,0.568288,0.639440,0.584337,0.451546,0.368465,0.367245,0.434278,0.541806,0.642584,0.654390,0.600301,0.522441,0.451999,0.395953,0.360137,0.345733,0.346033,0.356811,0.375458,0.392912,0.401976,0.400754,0.389095,0.369941,0.355476,0.364394,0.409623,0.484141,0.557288,0.598786
0.660436,0.650215,0.624982,0.576396,0.503451,0.438045,0.413107,0.428958,0.482960,0.564623,0.531573,0.437977,0.422198,0.507827,0.618241,0.638020,0.510093,0.398551,0.380438,0.467734,0.615701,0.643895,0.524432,0.412165,0.377174,0.427710,0.532334,0.633621,0.640605,0.554240,0.473654,0.411965,0.373352,0.351261,0.335427,0.326204,0.327864,0.349071,0.391978,0.436473,0.463100,0.471177,0.464666,0.449934,0.439677,0.453113,0.509985,0.589107,0.613554,0.605144
0.698251,0.687447,0.666778,0.641734,0.610084,0.558951,0.541724,0.561600,0.587103,0.593973,0.484394,0.405933,0.435994,0.562533,0.640684,0.619009,0.474307,0.386509,0.404428,0.515162,0.639605,0.615540,0.474363,0.392257,0.409246,0.510001,0.623519,0.631028,0.542039,0.444991,0.384677,0.369186,0.385651,0.406473,0.411105,0.405159,0.404594,0.434730,0.501662,0.573083,0.616695,0.631792,0.626038,0.609497,0.592127,0.580476,0.595621,0.584213,0.516181,0.468804
0.660316,0.651048,0.631849,0.605361,0.575526,0.545627,0.551904,0.590400,0.603583,0.566707,0.435481,0.377647,0.436915,0.583956,0.635587,0.574109,0.440824,0.383053,0.436854,0.570811,0.640684,0.570507,0.441449,0.396023,0.460009,0.591417,0.648978,0.551308,0.443067,0.370413,0.352906,0.397691,0.477965,0.540206,0.563557,0.559290,0.542809,0.559369,0.609217,0.638063,0.656965,0.665663,0.659219,0.644068,0.620017,0.571219,0.531853,0.473666,0.409134,0.370607
0.491351,0.483110,0.465898,0.441345,0.416902,0.405588,0.428155,0.488333,0.543567,0.502168,0.389987,0.357615,0.434639,0.586781,0.622245,0.511963,0.405368,0.387346,0.474507,0.621136,0.647739,0.522223,0.417370,0.415329,0.517952,0.645344,0.641976,0.495615,0.385221,0.336540,0.357924,0.452761,0.567824,0.603170,0.605984,0.593645,0.554690,0.546568,0.574979,0.602227,0.623028,0.630208,0.615771,0.573578,0.505097,0.440665,0.402235,0.373347,0.351703,0.341643
0.412704,0.403432,0.384171,0.356343,0.329790,0.319368,0.334301,0.374773,0.412043,0.392725,0.340074,0.350207,0.447492,0.587353,0.590856,0.460378,0.381307,0.406101,0.524257,0.653706,0.638468,0.486137,0.399432,0.433165,0.564417,0.657448,0.637007,0.481206,0.371518,0.332188,0.365963,0.469640,0.567807,0.580795,0.547755,0.486028,0.426025,0.401701,0.410007,0.429357,0.447708,0.457093,0.451511,0.427168,0.386712,0.352641,0.344756,0.356700,0.381203,0.403291
0.480589,0.466237,0.434313,0.384952,0.337985,0.314663,0.313584,0.324081,0.330294,0.316300,0.309102,0.364846,0.490313,0.610220,0.584798,0.440059,0.375268,0.430402,0.572676,0.652485,0.623570,0.466619,0.386056,0.428949,0.565589,0.658673,0.650148,0.502969,0.397033,0.355545,0.366290,0.410933,0.440430,0.431834,0.404862,0.364105,0.326019,0.309244,0.311055,0.322922,0.340001,0.358019,0.367379,0.363257,0.351945,0.351325,0.380107,0.433644,0.495384,0.541680
0.642011,0.621215,0.573875,0.499578,0.429325,0.393683,0.383484,0.370079,0.338934,0.301819,0.305016,0.386290,0.532289,0.611451,0.582056,0.435419,0.374066,0.438332,0.588171,0.643663,0.613910,0.455780,0.370124,0.396072,0.510385,0.632128,0.661075,0.557678,0.473105,0.435510,0.419439,0.401621,0.375676,0.348805,0.327632,0.310214,0.300479,0.299011,0.302186,0.312283,0.336473,0.375439,0.408702,0.420869,0.422610,0.436443,0.486948,0.562424,0.617321,0.625807
0.677521,0.662461,0.639616,0.607936,0.554599,0.530689,0.530280,0.500331,0.425195,0.335944,0.314563,0.388347,0.532594,0.611069,0.581460,0.433502,0.368043,0.422684,0.562424,0.635162,0.606250,0.447736,0.354549,0.352750,0.423659,0.529070,0.620105,0.622659,0.589952,0.582594,0.560860,0.484371,0.406287,0.361343,0.341387,0.338639,0.354746,0.373818,0.382489,0.390579,0.421977,0.481716,0.537666,0.563833,0.568646,0.566092,0.588123,0.606119,0.607752,0.600235
0.640858,0.627073,0.603449,0.574313,0.543197,0.546408,0.578243,0.575070,0.504070,0.372691,0.319323,0.365328,0.489695,0.608918,0.583089,0.435195,0.359088,0.386662,0.498913,0.613428,0.601245,0.455023,0.360049,0.332462,0.355587,0.415275,0.488715,0.543673,0.572320,0.608843,0.617293,0.579914,0.503371,0.457480,0.442126,0.446344,0.479124,0.516376,0.531734,0.527027,0.544971,0.585718,0.597770,0.601279,0.595809,0.558421,0.526071,0.483279,0.450696,0.436601
0.468674,0.460273,0.443378,0.422477,0.410430,0.433185,0.502068,0.582289,0.540093,0.393822,0.318989,0.337594,0.441115,0.583177,0.588136,0.455853,0.363927,0.353867,0.425990,0.544521,0.583714,0.493584,0.414422,0.364759,0.344043,0.350606,0.374199,0.402996,0.437863,0.499099,0.575417,0.631357,0.632053,0.605481,0.599760,0.589872,0.596410,0.584265,0.570407,0.538404,0.532032,0.551886,0.556676,0.535836,0.484417,0.428642,0.392348,0.362087,0.338134,0.327544
0.378074,0.377604,0.369594,0.351976,0.337949,0.355817,0.430770,0.546227,0.546941,0.414999,0.327961,0.326532,0.416995,0.573567,0.619045,0.513920,0.400869,0.347468,0.366830,0.444259,0.517588,0.534549,0.513290,0.460099,0.408818,0.368434,0.342921,0.332579,0.341726,0.383355,0.453529,0.547891,0.644070,0.633536,0.631062,0.593045,0.564590,0.523330,0.465669,0.413237,0.392676,0.397993,0.405294,0.397954,0.370016,0.340534,0.327624,0.320367,0.311145,0.304860
0.422605,0.431205,0.424085,0.391352,0.348149,0.335812,0.391206,0.510500,0.562228,0.458531,0.354482,0.329511,0.401794,0.550024,0.632431,0.590716,0.464735,0.372668,0.339506,0.357767,0.402977,0.466105,0.539480,0.559363,0.526593,0.462835,0.401594,0.348629,0.314513,0.318856,0.364493,0.463959,0.604072,0.621922,0.539351,0.462683,0.417922,0.386539,0.352509,0.321957,0.310726,0.317168,0.331244,0.339282,0.337656,0.339712,0.358128,0.376635,0.379819,0.374073
0.564770,0.585636,0.566875,0.510311,0.421518,0.355340,0.367432,0.462337,0.564174,0.512492,0.390091,0.336447,0.377024,0.495992,0.618274,0.644491,0.544769,0.435902,0.364503,0.334900,0.337924,0.378245,0.451451,0.524273,0.564989,0.561728,0.515069,0.430380,0.343731,0.304878,0.320695,0.403104,0.538704,0.555413,0.447374,0.366011,0.327928,0.314203,0.310296,0.308313,0.312824,0.330188,0.361767,0.390553,0.407337,0.427773,0.469508,0.511071,0.526430,0.515295
0.602291,0.642539,0.634405,0.611035,0.508885,0.391530,0.357130,0.427061,0.554728,0.554727,0.434089,0.353016,0.350914,0.421888,0.531713,0.630792,0.626955,0.533743,0.447296,0.381260,0.338947,0.330732,0.356811,0.403571,0.462789,0.525193,0.555492,0.515421,0.404658,0.328734,0.311940,0.371180,0.493848,0.507729,0.401541,0.332798,0.312421,0.323914,0.353975,0.381188,0.400495,0.426667,0.474111,0.522234,0.549940,0.560958,0.581045,0.577818,0.568456,0.539690
0.496737,0.563487,0.634881,0.632335,0.563084,0.416994,0.355399,0.414677,0.559306,0.603160,0.503249,0.395353,0.347115,0.364774,0.432389,0.528493,0.613764,0.619968,0.569003,0.486206,0.401807,0.345359,0.322082,0.325145,0.356897,0.413170,0.491066,0.559340,0.489003,0.390379,0.333421,0.364738,0.477550,0.504793,0.414230,0.359933,0.358938,0.401688,0.470205,0.523434,0.550817,0.562696,0.585021,0.586517,0.584459,0.561572,0.548533,0.518377,0.468327,0.425645
0.397832,0.462078,0.558612,0.636100,0.578420,0.417587,0.348023,0.401215,0.542773,0.622680,0.582064,0.460208,0.377103,0.349474,0.367109,0.422014,0.498765,0.569980,0.608079,0.589580,0.504195,0.422664,0.355819,0.311316,0.307008,0.346701,0.444367,0.583801,0.585713,0.478431,0.374516,0.368954,0.466820,0.528891,0.483450,0.453535,0.465205,0.518746,0.583983,0.594809,0.588390,0.563323,0.550440,0.522080,0.474759,0.430726,0.409624,0.393715,0.368057,0.344346
0.337538,0.387879,0.480936,0.585971,0.549902,0.400518,0.331147,0.369115,0.488686,0.608484,0.632605,0.540711,0.452815,0.391512,0.362606,0.366090,0.395269,0.444673,0.512407,0.586603,0.594030,0.542653,0.445002,0.347001,0.303838,0.327382,0.429575,0.590375,0.620275,0.548945,0.409701,0.359866,0.417527,0.505922,0.559606,0.594014,0.610110,0.622831,0.592133,0.540006,0.480499,0.432306,0.409634,0.392819,0.367824,0.346927,0.345790,0.352410,0.353220,0.349442
0.325586,0.371895,0.462277,0.568291,0.536408,0.390740,0.314926,0.327463,0.407911,0.518538,0.613531,0.620650,0.567987,0.494278,0.434113,0.389889,0.365051,0.368371,0.409176,0.481737,0.555511,0.593301,0.531441,0.401837,0.323442,0.327859,0.424928,0.585861,0.626010,0.582742,0.425536,0.341081,0.350317,0.412977,0.507326,0.619971,0.633871,0.580236,0.482649,0.415230,0.371599,0.346410,0.342668,0.344856,0.344835,0.354309,0.386698,0.425632,0.450566,0.460885
0.364143,0.417855,0.510999,0.593912,0.546356,0.397789,0.314671,0.303061,0.340531,0.410819,0.495400,0.566042,0.601130,0.598248,0.558310,0.487618,0.411785,0.359920,0.348890,0.380901,0.449935,0.545060,0.569770,0.459328,0.354302,0.332079,0.409671,0.558231,0.627844,0.592556,0.432007,0.334344,0.315663,0.353314,0.447305,0.585320,0.606168,0.499624,0.395226,0.342119,0.329875,0.345424,0.378534,0.407121,0.424585,0.451928,0.510505,0.577221,0.621048,0.640668
0.454259,0.505621,0.583672,0.599639,0.543647,0.420243,0.346112,0.320788,0.321548,0.342199,0.382056,0.432293,0.491002,0.559542,0.605500,0.595125,0.507400,0.408848,0.343101,0.330732,0.373995,0.473014,0.569160,0.512276,0.386585,0.333499,0.377694,0.501201,0.619270,0.594026,0.445489,0.350333,0.319972,0.342619,0.420699,0.542105,0.547917,0.430296,0.347162,0.327124,0.356167,0.420432,0.497277,0.552093,0.577085,0.591560,0.629140,0.649845,0.666803,0.679655
0.578522,0.575725,0.571661,0.549722,0.513833,0.464898,0.432390,0.406911,0.375032,0.348543,0.343301,0.354382,0.384571,0.440025,0.518568,0.603265,0.600857,0.490750,0.377039,0.321231,0.335039,0.422542,0.551136,0.546199,0.421447,0.341160,0.348310,0.443372,0.581018,0.598813,0.490749,0.404887,0.367392,0.384385,0.449765,0.537974,0.512022,0.394385,0.339247,0.359206,0.432778,0.534829,0.620956,0.634544,0.622176,0.595468,0.600312,0.615074,0.633129,0.645462
0.586441,0.499847,0.443194,0.427850,0.457237,0.528643,0.564551,0.552166,0.498917,0.437971,0.397166,0.364983,0.347037,0.362007,0.423367,0.526339,0.622600,0.568213,0.429957,0.337266,0.325162,0.402016,0.546096,0.581719,0.475077,0.367288,0.338112,0.405289,0.545543,0.624395,0.578982,0.507751,0.466370,0.482365,0.534446,0.563213,0.489803,0.383979,0.364946,0.427835,0.535933,0.637562,0.648629,0.593392,0.517385,0.462389,0.448179,0.457668,0.472931,0.482730
0.525863,0.416574,0.354789,0.359223,0.434568,0.572261,0.630731,0.636150,0.619834,0.568641,0.521237,0.452328,0.377804,0.338745,0.363789,0.458379,0.596101,0.608643,0.486640,0.367998,0.329540,0.388655,0.523453,0.591463,0.531788,0.399157,0.335990,0.367331,0.475489,0.584866,0.610293,0.604011,0.578208,0.575301,0.562349,0.514739,0.431295,0.378816,0.415825,0.519266,0.624417,0.634860,0.550141,0.469573,0.406751,0.371570,0.370035,0.385692,0.401568,0.410474
0.475475,0.365333,0.313477,0.336826,0.437927,0.600578,0.663647,0.635407,0.601432,0.576826,0.577178,0.545260,0.440700,0.348709,0.335439,0.409654,0.545927,0.606089,0.535346,0.397933,0.333962,0.365499,0.476117,0.589530,0.571387,0.430075,0.340129,0.332202,0.391564,0.475954,0.534740,0.552041,0.534931,0.507876,0.455204,0.401743,0.368203,0.388131,0.485453,0.602376,0.617356,0.534606,0.442105,0.382576,0.359576,0.366735,0.400695,0.441918,0.469791,0.482598
0.447363,0.340162,0.300027,0.342528,0.460040,0.610196,0.626007,0.528293,0.464033,0.451570,0.493575,0.550840,0.483855,0.360260,0.316989,0.365623,0.485466,0.598809,0.566466,0.424545,0.343080,0.343249,0.420331,0.542802,0.581791,0.471807,0.365149,0.322570,0.335815,0.374383,0.404034,0.409790,0.398487,0.380121,0.353123,0.335165,0.351039,0.424445,0.555062,0.620210,0.534297,0.435309,0.372965,0.360092,0.390617,0.448341,0.519734,0.587238,0.628647,0.646533
0.434425,0.331505,0.304952,0.373197,0.512857,0.639650,0.614931,0.468844,0.378935,0.362179,0.415942,0.513188,0.487220,0.360871,0.302425,0.329115,0.433262,0.574414,0.592245,0.472115,0.380486,0.345670,0.375302,0.465221,0.550578,0.519808,0.416400,0.357426,0.348336,0.360537,0.369646,0.366693,0.354795,0.340708,0.331553,0.342119,0.390980,0.489263,0.613619,0.615899,0.479087,0.381266,0.355692,0.399060,0.486668,0.578706,0.642894,0.663913,0.676001,0.685628
0.429694,0.330694,0.315805,0.409067,0.571718,0.649145,0.616597,0.451571,0.345040,0.322197,0.379696,0.495319,0.493142,0.371435,0.302789,0.312670,0.403812,0.559008,0.643822,0.564881,0.465286,0.388059,0.359200,0.393504,0.473567,0.538446,0.496067,0.456817,0.450003,0.458341,0.462141,0.453919,0.435806,0.415749,0.405738,0.427767,0.493526,0.587550,0.670795,0.637423,0.471121,0.372447,0.377025,0.469176,0.582812,0.625758,0.631234,0.631013,0.638994,0.647091
0.428327,0.331511,0.322696,0.428828,0.603890,0.652591,0.622329,0.449853,0.334476,0.310580,0.376687,0.511312,0.528034,0.411461,0.325423,0.312051,0.379088,0.521738,0.669684,0.670770,0.582883,0.472880,0.386199,0.361030,0.411735,0.520699,0.586517,0.606199,0.615661,0.627870,0.632259,0.621646,0.599428,0.572304,0.546454,0.561919,0.623264,0.675217,0.647977,0.636677,0.476434,0.382210,0.408294,0.525517,0.592148,0.529989,0.479897,0.464625,0.470378,0.479906
0.427599,0.330721,0.322174,0.428797,0.604368,0.653003,0.623038,0.449041,0.332746,0.312105,0.389201,0.543643,0.579977,0.481718,0.370557,0.323667,0.357853,0.474063,0.628690,0.681697,0.673098,0.575279,0.449909,0.368822,0.369276,0.447184,0.547007,0.619342,0.647277,0.661541,0.666035,0.655611,0.635739,0.607982,0.565353,0.568956,0.625838,0.676320,0.647154,0.633132,0.475891,0.394088,0.437008,0.553193,0.565103,0.450066,0.376019,0.357658,0.373062,0.396544
0.426532,0.327359,0.313572,0.408820,0.573632,0.651600,0.619617,0.448282,0.335400,0.316156,0.394871,0.549197,0.593614,0.550902,0.424139,0.349560,0.349148,0.421605,0.550423,0.656488,0.676145,0.657758,0.529253,0.404965,0.350646,0.366673,0.424488,0.500819,0.572344,0.613777,0.625471,0.610388,0.566193,0.497220,0.442436,0.443422,0.503345,0.593785,0.669799,0.624717,0.465506,0.406528,0.471082,0.578472,0.555503,0.413247,0.333215,0.327859,0.374356,0.432202
0.425255,0.322140,0.298565,0.372109,0.518203,0.649251,0.623780,0.460387,0.348487,0.320300,0.382099,0.516667,0.580028,0.580519,0.473573,0.403380,0.373015,0.386012,0.454531,0.549323,0.626389,0.666911,0.601789,0.467660,0.374895,0.336974,0.340552,0.373479,0.412563,0.436782,0.443758,0.434420,0.407939,0.368403,0.341399,0.355376,0.416549,0.519080,0.627276,0.589133,0.447595,0.408403,0.485833,0.573591,0.543465,0.395434,0.319645,0.334479,0.419749,0.530891
0.424298,0.317166,0.284074,0.339145,0.473323,0.635953,0.643755,0.504855,0.389847,0.336029,0.353375,0.435604,0.506093,0.527890,0.495269,0.485703,0.450133,0.401447,0.388960,0.427015,0.491604,0.571917,0.635797,0.557844,0.453740,0.374121,0.330710,0.319385,0.323481,0.329202,0.330874,0.326665,0.317174,0.306983,0.309328,0.341523,0.411379,0.517328,0.626583,0.588073,0.441895,0.391207,0.455725,0.556200,0.526010,0.378849,0.307193,0.328623,0.424473,0.553138
0.424002,0.314617,0.277441,0.327322,0.464816,0.651233,0.683459,0.590862,0.481911,0.391828,0.343009,0.346961,0.374397,0.401163,0.444492,0.535100,0.546315,0.463000,0.378378,0.359553,0.403833,0.510961,0.656280,0.656606,0.572136,0.476478,0.400973,0.359658,0.342897,0.337706,0.335961,0.334337,0.333435,0.338042,0.358337,0.407560,0.490373,0.589140,0.667299,0.621922,0.453221,0.372485,0.410163,0.511341,0.493246,0.357765,0.289507,0.305477,0.396690,0.530887
0.424052,0.313946,0.276272,0.327352,0.468659,0.647782,0.651507,0.670397,0.600645,0.485378,0.374118,0.316442,0.310232,0.337892,0.414096,0.548242,0.577640,0.512312,0.389787,0.338543,0.372691,0.489071,0.647575,0.650895,0.664156,0.604365,0.524248,0.470452,0.444407,0.434276,0.430945,0.430432,0.433088,0.443621,0.471666,0.528612,0.611035,0.669255,0.641754,0.628311,0.463308,0.364872,0.384167,0.481302,0.470841,0.343489,0.277482,0.288306,0.371353,0.502470
